proteinID,LFQ.intensity.T1,LFQ.intensity.T2,LFQ.intensity.T3,LFQ.intensity.U1,LFQ.intensity.U2,LFQ.intensity.U3,impute_LFQ.intensity.T1,impute_LFQ.intensity.T2,impute_LFQ.intensity.T3,impute_LFQ.intensity.U1,impute_LFQ.intensity.U2,impute_LFQ.intensity.U3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q9CQ48,24.154141316270618,24.096515709935304,24.167219050959986,23.7931269888962,23.834992535212912,23.932109478550366,24.154141316270618,24.096515709935304,24.167219050959986,23.7931269888962,23.834992535212912,23.932109478550366,0.003562053637977233,2.4482995451472997,0.28588235816880925,6.142426796004771,0.003562053637977233,3,Nudcd2
Q9CQ49,23.831517555513845,24.0604393287893,23.670984662725203,23.866556771107653,23.809116520879666,23.764357338179153,23.831517555513845,24.0604393287893,23.670984662725203,23.866556771107653,23.809116520879666,23.764357338179153,0.743471894437672,0.12873544452110045,0.040970305620625425,0.35074595860057217,0.743471894437672,3,Ncbp2
Q9CQ60,26.736215899018287,26.771780001981647,26.82784041813155,26.658399786356668,26.73595776785981,26.74303959985401,26.736215899018287,26.771780001981647,26.82784041813155,26.658399786356668,26.73595776785981,26.74303959985401,0.15695554033722786,0.8042233496331418,0.06614638835366549,1.7393592708950285,0.15695554033722786,4,Pgls
Q9CQ62,23.36198766680378,23.26284383647079,23.307442089174323,23.38244988459754,23.43796740085163,23.423421665653848,23.36198766680378,23.26284383647079,23.307442089174323,23.38244988459754,23.43796740085163,23.423421665653848,0.03504887157520743,1.4553259599098656,-0.10385511955137261,-3.134027154545647,0.03504887157520743,5,Decr1
Q9CQ65,25.97484744793432,25.99111853532966,26.187597942009777,26.033260661787224,25.958302245466996,25.851647450442087,25.97484744793432,25.99111853532966,26.187597942009777,26.033260661787224,25.958302245466996,25.851647450442087,0.2968689028455258,0.5274352925686934,0.10345118919248364,1.1985128724659508,0.2968689028455258,10,Mtap
Q9CQ69,23.473331188096907,23.208243885827354,23.316032884106924,23.58863687052575,23.565929501020754,NA,23.473331188096907,23.208243885827354,23.316032884106924,23.58863687052575,23.565929501020754,18.82464751015618,0.4459372887579036,0.35072621093206724,1.3394646921095017,0.8445052155372694,0.4459372887579036,0,Uqcrq
Q9CQ71,23.549572239164423,23.588979920115023,23.799168558669578,24.080502673850514,NA,24.22169803399988,23.549572239164423,23.588979920115023,23.799168558669578,24.080502673850514,19.972986612029874,24.22169803399988,0.5593446955568246,0.25232047611581554,0.8875111326895855,0.6360021650550268,0.5593446955568246,2,Rpa3
Q9CQ79,23.544864468496844,23.563953126506817,23.73778949972314,23.507001926398235,23.237013847877726,23.52193105778792,23.544864468496844,23.563953126506817,23.73778949972314,23.507001926398235,23.237013847877726,23.52193105778792,0.15638618338895444,0.805801619198146,0.19355342088763905,1.7424687105948629,0.15638618338895444,4,Txndc9
Q9CQ80,23.840669603092216,24.122420435537144,23.95287061399028,23.727023841368297,23.976924164920074,24.008213170162776,23.840669603092216,24.122420435537144,23.95287061399028,23.727023841368297,23.976924164920074,24.008213170162776,0.604255135541991,0.218779649851929,0.06793315872283046,0.5617739902876758,0.604255135541991,2,Vps25
Q9CQ90,21.53141001865006,21.53278965490912,21.41343579597514,21.2541313104176,21.618225963556114,21.646451479975713,21.53141001865006,21.53278965490912,21.41343579597514,21.2541313104176,21.618225963556114,21.646451479975713,0.9224179479331907,0.035072255352870334,-0.013724428138367273,-0.10367423434967991,0.9224179479331907,10,NA
Q9CQ92,22.946976930935737,23.033319482647606,23.20767808218564,22.99920728619954,23.225968761988263,23.179010040468583,22.946976930935737,23.033319482647606,23.20767808218564,22.99920728619954,23.225968761988263,23.179010040468583,0.5234967346487713,0.28108602292199253,-0.07207053096246696,-0.6982273943638014,0.5234967346487713,1,Fis1
Q9CQA3,24.150582161195025,24.284468306623612,24.376301886254073,24.55180306001802,24.61087975805913,24.53011243288514,24.150582161195025,24.284468306623612,24.376301886254073,24.55180306001802,24.61087975805913,24.53011243288514,0.013618029567250521,1.8658857272233385,-0.29381429896319133,-4.2070842749705095,0.013618029567250521,14,Sdhb
Q9CQB5,22.760281381554197,22.531124411870543,22.52477890036127,22.699901126709996,23.039557666014232,22.77844294313909,22.760281381554197,22.531124411870543,22.52477890036127,22.699901126709996,23.039557666014232,22.77844294313909,0.14309025354586039,0.8443899467811411,-0.23390568069243756,-1.8187168086506782,0.14309025354586039,4,Cisd2
Q9CQC6,23.34543340242212,23.26527852367145,23.380997883427373,23.566974721864863,23.281499942684288,23.02252359444037,23.34543340242212,23.26527852367145,23.380997883427373,23.566974721864863,23.281499942684288,23.02252359444037,0.814861637561639,0.08891612763401047,0.04023718351047734,0.25005595985867474,0.814861637561639,3,Bzw1
Q9CQC7,21.434917304491677,21.54425132840126,21.183015000882754,21.271105063669356,21.286133568278583,21.34022609053398,21.434917304491677,21.54425132840126,21.183015000882754,21.271105063669356,21.286133568278583,21.34022609053398,0.46358422745957023,0.3338713484716007,0.08823963709792082,0.8095910373461457,0.46358422745957023,0,Ndufb4
Q9CQC9,23.98997165865716,24.079689200448136,24.23337567616776,23.843643540792417,23.371856390164595,23.920798423645675,23.98997165865716,24.079689200448136,24.23337567616776,23.843643540792417,23.371856390164595,23.920798423645675,0.10433512993309062,0.9815694387708854,0.3889127268901227,2.0941938481230187,0.10433512993309062,2,Sar1b
Q9CQE3,21.315894728010015,21.012362651282416,21.062894643930765,21.34256085654507,21.298212512405833,21.31578419360597,21.315894728010015,21.012362651282416,21.062894643930765,21.34256085654507,21.298212512405833,21.31578419360597,0.11764471392217218,0.9294275820111807,-0.18846851311122848,-1.9885559121015233,0.11764471392217218,2,Mrps17
Q9CQE8,25.247062344276063,25.228393027973542,25.284962440709727,25.15557024352228,25.181848035447036,25.23593358197859,25.247062344276063,25.228393027973542,25.284962440709727,25.15557024352228,25.181848035447036,25.23593358197859,0.09734528534638424,1.0116850775043225,0.06235531733714339,2.1558092163144824,0.09734528534638424,2,RTRAF
Q9CQF0,22.497092633779907,22.063980899189296,22.37127148504639,22.476845069455415,22.383979504373247,22.582953262117815,22.497092633779907,22.063980899189296,22.37127148504639,22.476845069455415,22.383979504373247,22.582953262117815,0.2929021481524532,0.533277443178983,-0.17047760597695927,-1.2099747017892617,0.2929021481524532,2,Mrpl11
Q9CQF3,25.9056389363482,25.771251076341617,25.776355919403233,25.92759569274925,26.15122113442798,26.060892805538607,25.9056389363482,25.771251076341617,25.776355919403233,25.92759569274925,26.15122113442798,26.060892805538607,0.04335823025088056,1.3629284526680665,-0.22882123354093054,-2.917348522775255,0.04335823025088056,1,Nudt21
Q9CQG2,22.193309981610636,22.139242814246263,22.500257400924532,22.310856819296102,22.235466189327568,22.167969342126856,22.193309981610636,22.139242814246263,22.500257400924532,22.310856819296102,22.235466189327568,22.167969342126856,0.7580298801389198,0.1203136749435564,0.03950594867696822,0.3298992013871521,0.7580298801389198,15,Mettl16
Q9CQI3,24.895828563055748,24.953492407878933,24.913238591429305,24.818118716648517,24.76243232607593,24.744631440212963,24.895828563055748,24.953492407878933,24.913238591429305,24.818118716648517,24.76243232607593,24.744631440212963,0.006448509045130091,2.1905406866550496,0.1457923598088584,5.215224433319097,0.006448509045130091,3,Gmfb
Q9CQI6,27.872792282316556,27.92654421102888,27.95582175108735,27.851683189170718,27.969170429759725,27.786810820778328,27.872792282316556,27.92654421102888,27.95582175108735,27.851683189170718,27.969170429759725,27.786810820778328,0.44901526497556427,0.34773889422615867,0.04916460157467384,0.838337238680907,0.44901526497556427,2,Cotl1
Q9CQJ2,23.76920911616757,23.79758633076034,23.808625658011845,23.897722136650565,23.735518838866682,23.699329288419165,23.76920911616757,23.79758633076034,23.808625658011845,23.897722136650565,23.735518838866682,23.699329288419165,0.8294216533161971,0.08122463090473968,0.014283613667782191,0.22993580662724702,0.8294216533161971,4,Pih1d1
Q9CQJ4,23.818021168047046,23.936968557066763,23.831227595701616,24.128962209066245,23.995589132292785,24.06052178971018,23.818021168047046,23.936968557066763,23.831227595701616,24.128962209066245,23.995589132292785,24.06052178971018,0.020706779775561197,1.6838874353626947,-0.19961860341792814,-3.707081475359057,0.020706779775561197,8,Rnf2
Q9CQJ6,22.749232753773974,22.63171971959934,22.639380457123103,22.741785430976698,22.833642148634915,22.47474271815502,22.749232753773974,22.63171971959934,22.639380457123103,22.741785430976698,22.833642148634915,22.47474271815502,0.9347493415393452,0.029304832101455697,-0.0099457890900716,-0.08713844786829793,0.9347493415393452,7,Denr
Q9CQJ8,23.89189492644739,23.620308437338664,23.384164004027042,23.803017985001173,23.85033641864932,23.739541656801887,23.89189492644739,23.620308437338664,23.384164004027042,23.803017985001173,23.85033641864932,23.739541656801887,0.3322207124569261,0.4785732947463476,-0.16550956421309593,-1.1022303527712978,0.3322207124569261,5,Ndufb9
Q9CQK7,23.416351192402047,23.25522686035042,23.172066086397436,23.300476572355947,23.344891850223238,23.26470602563184,23.416351192402047,23.25522686035042,23.172066086397436,23.300476572355947,23.344891850223238,23.26470602563184,0.7835094943134866,0.1059557365240777,-0.022143436353708523,-0.29382152519897325,0.7835094943134866,0,Rwdd1
Q9CQL1,25.285985466101604,25.077938677870453,25.196705372799983,25.06767790738194,25.434662838481515,25.328995067332514,25.285985466101604,25.077938677870453,25.196705372799983,25.06767790738194,25.434662838481515,25.328995067332514,0.5090589043496063,0.29323196156526227,-0.09023543214130925,-0.7241525416178252,0.5090589043496063,1,Magohb
Q9CQM5,25.861170224560592,26.321961115178443,26.29008791087465,26.187862189156096,26.177938650405014,26.268209015732907,25.861170224560592,26.321961115178443,26.29008791087465,26.187862189156096,26.177938650405014,26.268209015732907,0.7410327966390493,0.1301625705845488,-0.05359686822677645,-0.3542565680977403,0.7410327966390493,6,Txndc17
Q9CQM9,26.321152588701846,26.313786206580623,26.392704184482792,26.38180656438411,26.358873031764254,26.173408752888843,26.321152588701846,26.313786206580623,26.392704184482792,26.38180656438411,26.358873031764254,26.173408752888843,0.6203552441710801,0.20735954211354143,0.03785154357601783,0.5360331468271029,0.6203552441710801,5,Glrx3
Q9CQN1,25.683487479582237,25.654335123957978,25.72030647490672,25.848379574525758,25.821334125830756,25.920594009955554,25.683487479582237,25.654335123957978,25.72030647490672,25.848379574525758,25.821334125830756,25.920594009955554,0.007315487505590121,2.1357567271008078,-0.17739287728837638,-5.033491378364301,0.007315487505590121,6,Trap1
Q9CQN3,NA,NA,21.132575035380267,20.926437889574593,21.180224839328577,21.125214169935,19.533403415918606,19.51072644035532,21.132575035380267,20.926437889574593,21.180224839328577,21.125214169935,0.13364723583291097,0.8740400191366101,-1.0183906690613256,-1.8776271561848261,0.13364723583291097,0,Tomm6
Q9CQQ7,24.407885444337616,24.494177345766843,24.466875054936597,24.63333939170322,24.843451858729967,24.642292364186638,24.407885444337616,24.494177345766843,24.466875054936597,24.63333939170322,24.843451858729967,24.642292364186638,0.02684276445983224,1.5711727594484326,-0.25004858985958833,-3.4174580254937017,0.02684276445983224,2,Atp5pb
Q9CQQ8,24.85329051633378,24.86079146503075,25.098123348881344,25.046143820449718,25.142269131953977,25.12020686388556,24.85329051633378,24.86079146503075,25.098123348881344,25.046143820449718,25.142269131953977,25.12020686388556,0.12499617325662692,0.9031032826637059,-0.16547149534779138,-1.935681495359708,0.12499617325662692,2,Lsm7
Q9CQR2,27.155666741635482,27.057240332716763,27.139363832773167,26.964220459074,27.05206566776842,27.120305756509303,27.155666741635482,27.057240332716763,27.139363832773167,26.964220459074,27.05206566776842,27.120305756509303,0.25745422825696784,0.5892999712145287,0.07189300792456166,1.3195151430225214,0.25745422825696784,2,Rps21
Q9CQR6,25.007143984407577,25.013036029165555,24.85837453264038,24.920480434278193,25.03573746414763,24.901547876951977,25.007143984407577,25.013036029165555,24.85837453264038,24.920480434278193,25.03573746414763,24.901547876951977,0.9210980503459943,0.03569413695007763,0.00692959027857043,0.10544614792832542,0.9210980503459943,12,Ppp6c
Q9CQS2,21.251879940231216,21.11044252749397,21.060917536535015,21.881700999842913,NA,NA,21.251879940231216,21.11044252749397,21.060917536535015,21.881700999842913,19.580377046762354,20.517948100963928,0.5127854589975035,0.290064298556873,0.48107128556366874,0.7174099236484403,0.5127854589975035,1,Nop10
Q9CQS8,23.26813761109329,23.65938013713379,23.274549916265613,22.67391977810991,23.14342183004078,22.71789309349712,23.26813761109329,23.65938013713379,23.274549916265613,22.67391977810991,23.14342183004078,22.71789309349712,0.04840765610434768,1.3150859453614214,0.555610987614962,2.8081569527532917,0.04840765610434768,1,Sec61b
Q9CQT1,24.568193189867824,24.455883039546325,24.69093748857508,24.58554574796051,24.520672867303112,24.302290844472342,24.568193189867824,24.455883039546325,24.69093748857508,24.58554574796051,24.520672867303112,24.302290844472342,0.4028620276334429,0.3948436657623719,0.10216808608442207,0.9346925824278806,0.4028620276334429,5,Mri1
Q9CQU0,24.206277508538886,24.143748779368604,24.238924229290472,24.309594588491564,24.307789483777576,24.232936722297975,24.206277508538886,24.143748779368604,24.238924229290472,24.309594588491564,24.307789483777576,24.232936722297975,0.08167457919365957,1.0879130944324746,-0.08712342578971999,-2.313979242071814,0.08167457919365957,3,Txndc12
Q9CQV1,23.717432943717945,23.49008112232471,23.553327426033906,24.64196176149469,24.079689200448136,24.177368437741613,23.717432943717945,23.49008112232471,23.553327426033906,24.64196176149469,24.079689200448136,24.177368437741613,0.018658515280124133,1.7291229174653624,-0.7127259692026264,-3.827467390331743,0.018658515280124133,0,Pam16
Q9CQV5,22.624553632561735,22.528789837724485,22.590853817407716,22.29518822821574,22.782707927663953,22.317082438304798,22.624553632561735,22.528789837724485,22.590853817407716,22.29518822821574,22.782707927663953,22.317082438304798,0.5107665441033935,0.29177755735053845,0.1164062311698153,0.721058333434474,0.5107665441033935,5,Mrps24
Q9CQV6,24.855715973781834,25.203890422094165,24.83253195616698,24.700811364464712,25.09772160706123,24.75969235647635,24.855715973781834,25.203890422094165,24.83253195616698,24.700811364464712,25.09772160706123,24.75969235647635,0.5536779673306034,0.25674275815164327,0.11130434134689438,0.6456488947679425,0.5536779673306034,0,Map1lc3b
Q9CQV8,26.547882151928185,26.57715495523778,26.567047278533956,26.498535898330296,26.347529999198656,26.352825536652155,26.547882151928185,26.57715495523778,26.567047278533956,26.498535898330296,26.347529999198656,26.352825536652155,0.030677913156151374,1.5131741863003947,0.1643976505062703,3.2738441152635898,0.030677913156151374,2,Ywhab
Q9CQW1,24.213415160900784,24.196780401795547,24.316171026974928,24.391721355205124,24.33783310993486,24.32930309051961,24.213415160900784,24.196780401795547,24.316171026974928,24.391721355205124,24.33783310993486,24.32930309051961,0.05817891252829185,1.235234400781912,-0.11083032199611154,-2.6301196487340914,0.05817891252829185,3,Ykt6
Q9CQX2,25.251583825746838,25.37517522079979,25.271703520864847,25.257494598378344,25.473609888965328,25.70859369258494,25.251583825746838,25.37517522079979,25.271703520864847,25.257494598378344,25.473609888965328,25.70859369258494,0.2546441532869878,0.5940662909166214,-0.18041187083904475,-1.3288116153392673,0.2546441532869878,1,Cyb5b
Q9CQX4,20.70876732647369,NA,NA,21.370606532166885,20.61809150713008,20.703961008732758,20.70876732647369,19.899334763922415,18.86897383967804,21.370606532166885,20.61809150713008,20.703961008732758,0.13987938738348848,0.8542462783970586,-1.0718610393185273,-1.8382665464592196,0.13987938738348848,2,Pclaf
Q9CQX8,23.385612823745262,NA,22.621672730368754,23.91533745551691,24.282843530545872,22.79667576334885,23.385612823745262,20.215385222205494,22.621672730368754,23.91533745551691,24.282843530545872,22.79667576334885,0.20595350860882547,0.686230805035689,-1.590728657697376,-1.508369101167313,0.20595350860882547,0,Mrps36
Q9CQY2,23.02125314662153,22.88468478114152,22.995192306397204,22.74015955746415,22.58035610925704,22.55751698944376,23.02125314662153,22.88468478114152,22.995192306397204,22.74015955746415,22.58035610925704,22.55751698944376,0.008664370542321815,2.0622629828549703,0.34103252599843614,4.797434334320691,0.008664370542321815,0,Ramac
Q9CR00,24.573461358428002,24.761215204203218,25.023902880510377,24.57934356245035,24.56975828097111,24.640693748881183,24.573461358428002,24.761215204203218,25.023902880510377,24.57934356245035,24.56975828097111,24.640693748881183,0.2257193392244113,0.6464312297630277,0.1895946169463194,1.430837230498754,0.2257193392244113,3,Psmd9
Q9CR09,24.521691487039963,24.471409784411723,24.496556370284065,24.33476810975742,24.254722434117852,24.3214106783,24.521691487039963,24.471409784411723,24.496556370284065,24.33476810975742,24.254722434117852,24.3214106783,0.0025504625664047303,2.593381046303807,0.19291880652016147,6.722134616909387,0.0025504625664047303,3,Ufc1
Q9CR16,26.04330936624911,26.024304571700288,25.905271674832594,25.88245685301009,25.78391704776595,25.75898114372303,26.04330936624911,26.024304571700288,25.905271674832594,25.88245685301009,25.78391704776595,25.75898114372303,0.033424316068820466,1.475937470545444,0.1825101894276422,3.1834635986715227,0.033424316068820466,7,Ppid
Q9CR21,22.170844395206732,22.463611178537263,22.27019265126477,22.92587674445215,22.643503926303097,22.578422448266856,22.170844395206732,22.463611178537263,22.27019265126477,22.92587674445215,22.643503926303097,22.578422448266856,0.03895608698769793,1.4094246730715827,-0.4143849646711111,-3.025398791002058,0.03895608698769793,5,Ndufab1
Q9CR25,22.882092973139738,22.91965333375613,22.95501910701137,22.99520956196687,22.93452306683168,22.572790880516145,22.882092973139738,22.91965333375613,22.95501910701137,22.99520956196687,22.93452306683168,22.572790880516145,0.5601344442018649,0.25170772055236024,0.0847473015308502,0.634663077297083,0.5601344442018649,14,Dph2
Q9CR26,23.623660944751748,23.553327426033906,23.653488014875716,23.528861360361972,23.53587715885014,23.37212217775578,23.623660944751748,23.553327426033906,23.653488014875716,23.528861360361972,23.53587715885014,23.37212217775578,0.0984508644651303,1.0067804661100417,0.1312052295644932,2.145742709151138,0.0984508644651303,5,Vta1
Q9CR29,21.751931367889775,21.695617423510452,21.594958734776068,21.99189270247528,21.924481987283905,21.810960672154657,21.751931367889775,21.695617423510452,21.594958734776068,21.99189270247528,21.924481987283905,21.810960672154657,0.031001117048506388,1.5086226571572743,-0.22827594524584782,-3.262721649244137,0.031001117048506388,1,Ccdc43
Q9CR41,23.82687119065748,23.858516817273944,23.812352033897707,NA,NA,NA,23.82687119065748,23.858516817273944,23.812352033897707,19.229611394734007,19.423595309691617,19.13718653448376,7.335286267430381e-7,6.134582932681042,4.569115600973248,53.447861773851876,7.335286267430381e-7,0,Hypk
Q9CR47,22.742628517064254,22.628919836163213,22.6839104089494,22.22535102511009,22.135834514613734,22.096161788827143,22.742628517064254,22.628919836163213,22.6839104089494,22.22535102511009,22.135834514613734,22.096161788827143,4.525092018431407e-4,3.3443725849249297,0.5327038112086342,10.574661100329754,4.525092018431407e-4,3,Nsa2
Q9CR50,21.42408835729366,21.378830364498743,21.118892926676185,20.54396825275218,20.52238613263712,20.466626164219015,21.42408835729366,21.378830364498743,21.118892926676185,20.54396825275218,20.52238613263712,20.466626164219015,0.001240245968544584,2.906492175976265,0.7962770329534266,8.138355759471084,0.001240245968544584,29,Rchy1
Q9CR51,25.762178843682083,25.771402217741485,25.786187653285207,25.691549933991496,25.444775043138364,25.558796008146885,25.762178843682083,25.771402217741485,25.786187653285207,25.691549933991496,25.444775043138364,25.558796008146885,0.0438496130871252,1.3580342343359757,0.20821590981067573,2.9060875319527244,0.0438496130871252,2,Atp6v1g1
Q9CR57,27.44908049238024,27.221034200282396,27.184423195275564,27.002387206857453,26.866320940287203,27.03904721595079,27.44908049238024,27.221034200282396,27.184423195275564,27.002387206857453,26.866320940287203,27.03904721595079,0.032329598871864915,1.4903996838454912,0.31559417494758435,3.2184008935765234,0.032329598871864915,2,Rpl14
Q9CR67,22.320006112962986,22.10993265117098,22.20606879608182,22.68590025967904,22.27724880011053,22.30708071002792,22.320006112962986,22.10993265117098,22.20606879608182,22.68590025967904,22.27724880011053,22.30708071002792,0.21823919102520214,0.6610672568748883,-0.21140740320057105,-1.4593421179780708,0.21823919102520214,6,Tmem33
Q9CR68,23.428158743745126,23.4089868619591,23.37464472068685,23.92587674445215,23.6726040309959,23.53290852732223,23.428158743745126,23.4089868619591,23.37464472068685,23.92587674445215,23.6726040309959,23.53290852732223,0.057523031612084496,1.2401582335830228,-0.30653299212640306,-2.6409527822675205,0.057523031612084496,5,Uqcrfs1
Q9CR70,NA,21.681488934183268,21.557960978299874,21.46493256766399,21.471248518053592,21.468616088728833,19.56547055586091,21.681488934183268,21.557960978299874,21.46493256766399,21.471248518053592,21.468616088728833,0.4801495738704231,0.3186234522335009,-0.5332922353674547,-0.7777546962325314,0.4801495738704231,5,Lage3
Q9CR86,25.971693871289837,25.795705178534377,25.934496071387244,25.83204899719056,25.692029057810217,25.55136303956721,25.971693871289837,25.795705178534377,25.934496071387244,25.83204899719056,25.692029057810217,25.55136303956721,0.09798031645481277,1.0088611622020294,0.2088180088811562,2.150011705179581,0.09798031645481277,4,Carhsp1
Q9CR95,23.747246458684703,24.056310261743825,24.019285981355555,23.480251787481357,23.8138203262939,23.795903310106603,23.747246458684703,24.056310261743825,24.019285981355555,23.480251787481357,23.8138203262939,23.795903310106603,0.16891977966762586,0.7723194937235488,0.24428909263407306,1.6766388737444335,0.16891977966762586,1,Necap1
Q9CR98,23.072101847941504,23.041898401111023,23.03441143444153,23.70503749722937,23.152471154284815,23.073785931127997,23.072101847941504,23.041898401111023,23.03441143444153,23.70503749722937,23.152471154284815,23.073785931127997,0.2598223881903353,0.5853234296732864,-0.26096096638270794,-1.311757040980274,0.2598223881903353,9,Fam136a
Q9CRA5,23.190087494035474,23.178721375358368,23.072903258887276,23.105847140360297,23.069154062054608,23.23952161553325,23.190087494035474,23.178721375358368,23.072903258887276,23.105847140360297,23.069154062054608,23.23952161553325,0.8939267844284995,0.0486980499074395,0.009063103444322707,0.142024639847034,0.8939267844284995,5,Golph3
Q9CRA8,23.236648983649925,23.10301561237338,23.03207533063975,23.03022393037753,23.28771237954945,23.13199445188714,23.236648983649925,23.10301561237338,23.03207533063975,23.03022393037753,23.28771237954945,23.13199445188714,0.7993037607040429,0.09728814368072762,-0.026063611717024315,-0.2716938800543552,0.7993037607040429,9,Exosc5
Q9CRB6,26.21354494718293,26.337884138143934,26.61834920427274,26.16300097777214,26.182738500256445,26.13918815739032,26.21354494718293,26.337884138143934,26.61834920427274,26.16300097777214,26.182738500256445,26.13918815739032,0.1307852985320484,0.8834410719540068,0.2282835513935666,1.8963707809994836,0.1307852985320484,3,Tppp3
Q9CRB9,23.067480972591216,23.271988413251417,22.977308576071,23.52193105778792,23.59571003766986,23.248148792885953,23.067480972591216,23.271988413251417,22.977308576071,23.52193105778792,23.59571003766986,23.248148792885953,0.06318579215014444,1.199380565459257,-0.34967064214336574,-2.5517836702271204,0.06318579215014444,4,Chchd3
Q9CRC8,23.226630329542107,23.08307023911511,23.31782771045752,23.092262915471423,23.502638567491886,23.578652781953128,23.226630329542107,23.08307023911511,23.31782771045752,23.092262915471423,23.502638567491886,23.578652781953128,0.3339459738964377,0.47632378808815484,-0.18200866193389942,-1.0977764643856585,0.3339459738964377,9,Lrrc40
Q9CRC9,23.538721309679396,23.423293420394785,23.04916388308338,23.450103708306354,23.677128615925884,23.218020983781116,23.538721309679396,23.423293420394785,23.04916388308338,23.450103708306354,23.677128615925884,23.218020983781116,0.604712891581066,0.2184507727817859,-0.11135823161859548,-0.5610362235796645,0.604712891581066,4,Gnpda2
Q9CRD2,22.17066105226608,22.21436418534212,22.084498296683716,22.069432721757625,22.044435477987356,22.523224052832447,22.17066105226608,22.21436418534212,22.084498296683716,22.069432721757625,22.044435477987356,22.523224052832447,0.7449285060705971,0.12788540632412784,-0.05585623942850404,-0.3486519484067582,0.7449285060705971,3,Emc2
Q9CRT8,23.328413066263998,23.30507758484218,23.3481381183266,23.100627693952926,22.978531021465184,23.07357348530905,23.328413066263998,23.30507758484218,23.3481381183266,23.100627693952926,22.978531021465184,23.07357348530905,0.0021074263963127135,2.6762475845482707,0.2762988562352078,7.0739449692488465,0.0021074263963127135,21,Xpot
Q9CRY7,22.183166485604264,21.850069298833546,21.31467838353314,22.089873277691982,22.185648568238925,22.08199826751838,22.183166485604264,21.850069298833546,21.31467838353314,22.089873277691982,22.185648568238925,22.08199826751838,0.25762316560601173,0.5890150875757508,-0.33653531515944834,-1.3189594085252785,0.25762316560601173,7,Gdpd1
Q9CS42,22.31418049233936,22.728892886594156,22.635599454123778,22.72928715344897,22.528098269362374,22.722653296211178,22.31418049233936,22.728892886594156,22.635599454123778,22.72928715344897,22.528098269362374,22.722653296211178,0.5180214497717897,0.2856522570025289,-0.10045529532174058,-0.7079967778545494,0.5180214497717897,7,Prps2
Q9CSH3,25.361786925395666,25.389983385494265,25.372819637300857,25.25057224477872,25.120721031520343,25.13782106258425,25.361786925395666,25.389983385494265,25.372819637300857,25.25057224477872,25.120721031520343,25.13782106258425,0.007831217527262435,2.1061707124930567,0.2051585364358246,4.937416694855558,0.007831217527262435,17,Dis3
Q9CSN1,24.542563848272444,24.36606336234733,24.464134892591687,24.13500467312781,24.477228109349642,24.606481122232182,24.542563848272444,24.36606336234733,24.464134892591687,24.13500467312781,24.477228109349642,24.606481122232182,0.7487528386836387,0.1256615180953825,0.05134939950060868,0.3431629101502117,0.7487528386836387,1,Snw1
Q9CSU0,23.8655188270196,23.92388382118537,24.036072974623767,24.157306222790233,24.035150132999547,23.900396612833486,23.8655188270196,23.92388382118537,24.036072974623767,24.157306222790233,24.035150132999547,23.900396612833486,0.37567043534430017,0.4251929818651514,-0.08912578193151077,-0.9958869495989996,0.37567043534430017,2,Rprd1b
Q9CT10,24.90916905610524,24.88087003765245,24.948109460177967,24.867358307664215,24.898691054155318,24.85965458944718,24.90916905610524,24.88087003765245,24.948109460177967,24.867358307664215,24.898691054155318,24.85965458944718,0.17637178910480067,0.7535708796118571,0.03748153422298017,1.6398884735426829,0.17637178910480067,5,Ranbp3
Q9CU62,24.739129575953356,24.66584463857845,24.71172116031118,24.65212066092928,24.901870066341765,24.805184933650498,24.739129575953356,24.66584463857845,24.71172116031118,24.65212066092928,24.901870066341765,24.805184933650498,0.3462749170492857,0.46057896609308924,-0.08082676202618799,-1.0665404923948625,0.3462749170492857,11,Smc1a
Q9CU65,22.20758872448057,22.221255512129154,22.46968454010528,22.048897905613288,22.546608134624886,22.484412854320926,22.20758872448057,22.221255512129154,22.46968454010528,22.048897905613288,22.546608134624886,22.484412854320926,0.7515030586695539,0.12406924746482292,-0.060463372614698585,-0.3392232954614922,0.7515030586695539,63,Zmym2
Q9CV28,21.719001033841042,21.665790435544952,21.484191561333454,21.365008794815324,21.517108032676852,21.49906534222506,21.719001033841042,21.665790435544952,21.484191561333454,21.365008794815324,21.517108032676852,21.49906534222506,0.1308315149734496,0.8832876296319052,0.16260028700073903,1.896064587190355,0.1308315149734496,11,Mindy3
Q9CVB6,25.392114567265583,25.40555025109939,25.42684800194145,25.546749420639415,25.38119596965953,25.369894693006756,25.392114567265583,25.40555025109939,25.42684800194145,25.546749420639415,25.38119596965953,25.369894693006756,0.6953459732982704,0.15779905597364266,-0.02444242099975824,-0.42106731397036207,0.6953459732982704,2,Arpc2
Q9CW03,24.190615028989832,24.131083877582515,24.228025976695417,24.029347895247078,24.296701162776703,24.244378934352614,24.190615028989832,24.131083877582515,24.228025976695417,24.029347895247078,24.296701162776703,24.244378934352614,0.940268963184355,0.026747899040073245,-0.0069010363695412025,-0.0797468636598789,0.940268963184355,7,Smc3
Q9CW46,24.069154062054608,23.959607221408003,23.932199610374397,24.18306044796937,24.19775542382489,24.28806455702975,24.069154062054608,23.959607221408003,23.932199610374397,24.18306044796937,24.19775542382489,24.28806455702975,0.01135794775305329,1.944700133417381,-0.2359731783290009,-4.437265929918681,0.01135794775305329,8,Raver1
