proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q00653,NA,20.40405634078692,20.645967966254577,20.74779961966628,21.975053066927753,21.688677179876564,21.972425940127312,22.376421128746465,17.823234943940676,20.40405634078692,20.645967966254577,20.74779961966628,21.975053066927753,21.688677179876564,21.972425940127312,22.376421128746465,0.02572101073916698,1.5897119692696646,2.0978796112574116,2.9467562751066074,0.02572101073916698,12,NFKB2
Q01469,NA,21.63089809499733,22.541370801201932,NA,24.003073836671536,22.76613821853544,23.903250063616476,23.062993428212422,18.827209269130137,21.63089809499733,22.541370801201932,18.054955556441953,24.003073836671536,22.76613821853544,23.903250063616476,23.062993428212422,0.030208691879867258,1.519868080474998,3.1702554563161307,2.8236533137444746,0.030208691879867258,6,FABP5
Q01844,NA,20.471496612676976,NA,NA,24.109326938895304,22.964127897956573,22.88142095369986,22.58003401235149,18.542340347304016,20.471496612676976,18.235975713280943,17.595387488651323,24.109326938895304,22.964127897956573,22.88142095369986,22.58003401235149,7.575410778817545e-4,3.1205938124445636,4.422427410247494,6.2810995347278435,7.575410778817545e-4,5,EWSR1
Q02543,20.956384665821716,21.311244975934795,20.535450052208382,21.053048211229452,21.76757346456627,21.860488385795183,21.735456861661998,21.730904594481785,20.956384665821716,21.311244975934795,20.535450052208382,21.053048211229452,21.76757346456627,21.860488385795183,21.735456861661998,21.730904594481785,0.0026199866879678796,2.58170091530498,0.8095738503277232,4.933878160402601,0.0026199866879678796,5,RPL18A
Q04206,19.69605061297788,NA,NA,NA,20.02675035866686,19.97980475497702,19.806530742373305,19.486501171204647,19.69605061297788,17.742108391939443,18.461729736421308,17.45219382853075,20.02675035866686,19.97980475497702,19.806530742373305,19.486501171204647,0.027735360668312486,1.5569661822192735,1.4868761143381128,2.888844947338537,0.027735360668312486,9,RELA
Q04323,20.841149685303858,20.654733912781758,20.876427015131714,20.486992100886074,22.467099019876255,22.493456764612205,22.24687394329003,21.840266210538427,20.841149685303858,20.654733912781758,20.876427015131714,20.486992100886074,22.467099019876255,22.493456764612205,22.24687394329003,21.840266210538427,1.1985148569703419e-4,3.9213565780172734,1.5470983060533783,8.794994739851964,1.1985148569703419e-4,2,UBXN1
Q04760,NA,NA,NA,NA,21.03173888908115,21.40846865252792,20.75221728868136,20.481188458421908,17.49188804246204,18.203097480024386,17.760855223575824,18.45606804292885,21.03173888908115,21.40846865252792,20.75221728868136,20.481188458421908,5.743177996591047e-5,4.240847723551784,2.940426124930312,10.01484924486609,5.743177996591047e-5,4,GLO1
Q04864,NA,19.753099201522346,NA,NA,20.200721436541347,20.86861158377519,20.092488757505276,19.91769548870197,17.888489199115835,19.753099201522346,18.59232579447603,18.239109199694777,20.200721436541347,20.86861158377519,20.092488757505276,19.91769548870197,0.01095938435244904,1.9602138418228092,1.6516234679286974,3.6304405209423596,0.01095938435244904,14,REL
Q06830,26.28337354991561,26.06058363230791,25.844098683647257,26.703982124072656,27.024431398317102,27.053205687615087,27.08567781195369,26.873496494032896,26.28337354991561,26.06058363230791,25.844098683647257,26.703982124072656,27.024431398317102,27.053205687615087,27.08567781195369,26.873496494032896,0.006033668170505776,2.219418578098884,0.7861933504938357,4.146642625746079,0.006033668170505776,4,PRDX1
Q07866,18.846867647026684,19.46980872729845,NA,19.39349520322325,21.93804613339538,22.49526364363363,22.361853842301954,22.5663244512345,18.846867647026684,19.46980872729845,18.51091163082708,19.39349520322325,21.93804613339538,22.49526364363363,22.361853842301954,22.5663244512345,1.8043571298973955e-5,4.743677499946182,3.285101215547499,12.247317328691096,1.8043571298973955e-5,9,KLC1
Q07955,21.629609200526556,21.157090303580777,20.96585472703611,21.2405700858126,24.799465033316828,23.45976478873252,23.954823921624477,23.147122924195813,21.629609200526556,21.157090303580777,20.96585472703611,21.2405700858126,24.799465033316828,23.45976478873252,23.954823921624477,23.147122924195813,5.333162504153882e-4,3.273015182943397,2.5920130877284002,6.707535124828245,5.333162504153882e-4,2,SRSF1
Q09666,19.869410097078408,NA,NA,20.158446973520444,22.502662844865082,22.195354183214977,22.205621453402433,21.643944242204846,19.869410097078408,18.325856029719,17.336849522547396,20.158446973520444,22.502662844865082,22.195354183214977,22.205621453402433,21.643944242204846,0.0034236548250728862,2.465510027617188,3.2142550252055244,4.672180731927337,0.0034236548250728862,9,AHNAK
Q12972,NA,NA,NA,NA,19.802213415823733,NA,19.340780260684653,19.112963765022954,18.496924570995336,18.40153730982446,17.653434100012195,17.9831136103336,19.802213415823733,18.700620238849712,19.340780260684653,19.112963765022954,0.010489350397419692,1.9792514067112703,1.1053920223038673,3.6671829027055476,0.010489350397419692,3,PPP1R8
Q13151,22.141333835298276,NA,NA,NA,23.11473744947121,23.438982668339616,23.420597633174612,22.74388195355922,22.141333835298276,17.817242341433644,17.14794628935142,18.457970720663024,23.11473744947121,23.438982668339616,23.420597633174612,22.74388195355922,0.008941399704034013,2.0485944905825906,4.2884266294495745,3.80252085642657,0.008941399704034013,3,HNRNPA0
Q13185,21.807663082054084,21.905400226998086,21.920889264878642,22.40056886528282,22.988880197485106,22.829196243603725,23.024503261784574,22.93192919800769,21.807663082054084,21.905400226998086,21.920889264878642,22.40056886528282,22.988880197485106,22.829196243603725,23.024503261784574,22.93192919800769,5.395339223266937e-4,3.2679812445563208,0.934996865416867,6.693097050725298,5.395339223266937e-4,3,CBX3
Q13188,NA,NA,NA,NA,21.530553028632912,21.564953277881518,21.818079697999423,21.89300668738673,18.704444820399964,17.957131717844245,17.493362182179364,18.53792660335565,21.530553028632912,21.564953277881518,21.818079697999423,21.89300668738673,1.9455548339740326e-5,4.710956524430144,3.5284318420303435,12.089125087931553,1.9455548339740326e-5,5,STK3
Q13242,19.68669543214061,19.95418494839152,NA,NA,22.978496108824743,23.18573929521697,22.88567179960902,22.366156767872653,19.68669543214061,19.95418494839152,18.059185190238413,17.793707344878456,22.978496108824743,23.18573929521697,22.88567179960902,22.366156767872653,4.6689158741791074e-4,3.3307839512370996,3.9805727639685955,6.875012402461602,4.6689158741791074e-4,2,SRSF9
Q13243,20.928029629500333,20.47040467706564,NA,NA,22.025162547692226,21.227526637044996,22.37337072395304,21.501885766217974,20.928029629500333,20.47040467706564,18.556329851186092,17.60501695493012,22.025162547692226,21.227526637044996,22.37337072395304,21.501885766217974,0.027615826594196362,1.5588419529861797,2.392041140556511,2.8921527969432095,0.027615826594196362,2,SRSF5
Q13247,20.866877439170647,20.50852598961503,NA,NA,22.708198992375223,22.283083830121644,22.066578010675336,20.859389189520382,20.866877439170647,20.50852598961503,18.569145987282358,17.563280595304366,22.708198992375223,22.283083830121644,22.066578010675336,20.859389189520382,0.02555699497310144,1.592490212458973,2.602355002830045,2.951686011874528,0.02555699497310144,2,SRSF6
Q13310,20.250839660142237,19.692802772930893,NA,19.808700279932147,21.781327693126684,21.659358358796858,21.610451762244,21.577408542944664,20.250839660142237,19.692802772930893,18.33012704235996,19.808700279932147,21.781327693126684,21.659358358796858,21.610451762244,21.577408542944664,0.002171794538118316,2.6631812634211998,2.136519150436744,5.12302201197096,0.002171794538118316,6,PABPC4
Q13404,NA,NA,NA,NA,22.253381243991395,21.09435866128158,21.50465220050935,20.636352022167205,18.073915364782817,18.404601900588876,17.87723880519089,17.468870436976935,22.253381243991395,21.09435866128158,21.50465220050935,20.636352022167205,1.3154430691309112e-4,3.8809279429392185,3.4160294051025026,8.650397934260337,1.3154430691309112e-4,2,UBE2V1
Q13435,NA,NA,NA,NA,20.683717697018874,20.903231672332943,20.582608776317766,20.135082980454932,17.9832931922542,17.370073974783683,16.677527072771838,18.57933047828468,20.683717697018874,20.903231672332943,20.582608776317766,20.135082980454932,5.537647719883305e-4,3.2566746755635454,2.9236041020075305,6.660758207089507,5.537647719883305e-4,2,SF3B2
Q13526,NA,18.45306159787587,NA,19.12545383179879,20.874026773270565,20.57773122648207,20.77346120092723,20.136835951558684,17.982820376947366,18.45306159787587,17.685942001614812,19.12545383179879,20.874026773270565,20.57773122648207,20.77346120092723,20.136835951558684,6.625188952483335e-4,3.178801730998605,2.2786943360004273,6.441365436838603,6.625188952483335e-4,2,PIN1
Q13596,19.540453492377456,NA,NA,NA,22.018861671761343,22.53485663869674,22.394249148418336,21.918816661915326,19.540453492377456,18.167311763789034,18.355922151923053,18.326347441380317,22.018861671761343,22.53485663869674,22.394249148418336,21.918816661915326,4.7533004658496855e-5,4.323004732194587,3.619187317830473,10.352060538203785,4.7533004658496855e-5,2,SNX1
Q14005,20.327508787169474,NA,20.66388119014482,NA,22.242257686843455,21.312131799146638,21.597188733390556,21.335218050801025,20.327508787169474,17.869933693598,20.66388119014482,18.988715943433473,22.242257686843455,21.312131799146638,21.597188733390556,21.335218050801025,0.018962018657953265,1.7221154304292356,2.159189163958974,3.184735786135338,0.018962018657953265,23,IL16
Q14008,NA,NA,NA,NA,NA,20.10750827473022,20.510362402000926,20.894154607681056,18.391269188199942,17.125463702232725,17.14849983753262,18.236869023157094,17.567892941606413,20.10750827473022,20.510362402000926,20.894154607681056,0.047978772632187444,1.3189508661198799,2.0444541187240546,2.4773275475988425,0.047978772632187444,30,CKAP5
Q14151,20.035771018706615,19.960986116159265,NA,19.95148393703186,20.855136137256732,21.278667239946444,21.100274780281296,20.832290496888287,20.035771018706615,19.960986116159265,18.1372222879969,19.95148393703186,20.855136137256732,21.278667239946444,21.100274780281296,20.832290496888287,0.01967806590509006,1.706017589239248,1.4952263236195265,3.1554557738958016,0.01967806590509006,9,SAFB2
Q14155,NA,NA,NA,NA,18.411999152288974,18.465191717130036,19.248339923199186,NA,18.029724139795547,18.0815785142505,18.07278641108254,17.34754271190268,18.411999152288974,18.465191717130036,19.248339923199186,18.490083301554012,0.02793580171877183,1.5538388604755573,0.7709955792852341,2.88333255630355,0.02793580171877183,16,ARHGEF7
Q14160,NA,NA,NA,NA,20.137461496831843,20.741888272735252,20.471893475354918,20.415861404835777,17.980244534790994,17.713878359680415,18.898040668727845,18.499685771756752,20.137461496831843,20.741888272735252,20.471893475354918,20.415861404835777,3.076979062033289e-4,3.5118754589928223,2.1688138287004435,7.422113486224882,3.076979062033289e-4,17,SCRIB
Q14247,NA,18.69288788818475,NA,18.870840289346095,19.40976382726334,21.315507820539306,20.974913074201343,23.445438256833015,17.4622461336855,18.69288788818475,17.49202874100892,18.870840289346095,19.40976382726334,21.315507820539306,20.974913074201343,23.445438256833015,0.013495739719332668,1.8698033062004664,3.156904981652932,3.4582732796951463,0.013495739719332668,3,CTTN
Q14444,21.122436234553092,20.747143998186747,21.105911065523294,21.053180824065365,21.290414899929274,22.113625178334424,21.900838806918596,21.674523326021667,21.122436234553092,20.747143998186747,21.105911065523294,21.053180824065365,21.290414899929274,22.113625178334424,21.900838806918596,21.674523326021667,0.009518281726005521,2.0214414449208635,0.737682522218865,3.7492400556887344,0.009518281726005521,3,CAPRIN1
Q14493,NA,NA,18.372457000417917,18.613242711117007,20.499989881635653,21.77092354897882,21.572837130377206,20.51345003301551,16.94297500654665,19.53225397128293,18.372457000417917,18.613242711117007,20.499989881635653,21.77092354897882,21.572837130377206,20.51345003301551,0.005111952082068729,2.2914132257789737,2.724067976160672,4.2965689681193195,0.005111952082068729,5,SLBP
Q14677,NA,20.406134403862648,NA,NA,20.902054142264298,22.166866738865984,21.32635706614278,20.653597347227016,17.75929964073924,20.406134403862648,18.06839486685954,18.460262322648468,20.902054142264298,22.166866738865984,21.32635706614278,20.653597347227016,0.00897875641336438,2.0467838103497886,2.588696015097547,3.7989562328067206,0.00897875641336438,1,CLINT1
Q14699,21.597916150311214,22.37597060538718,21.67322969975133,21.435833010673413,22.34516265173335,22.62290172557576,22.511882921210123,22.448466214304954,21.597916150311214,22.37597060538718,21.67322969975133,21.435833010673413,22.34516265173335,22.62290172557576,22.511882921210123,22.448466214304954,0.016457331693783384,1.783640577665925,0.7113660116752634,3.2975859349293484,0.016457331693783384,10,RFTN1
Q14807,NA,NA,NA,NA,NA,19.101673094979187,19.213189675826214,20.012499056997157,18.321948004777333,17.467845561031012,16.791218304590718,17.824869621605647,17.985325278620724,19.101673094979187,19.213189675826214,20.012499056997157,0.03102102060837981,1.5083439177636788,1.4767014036046433,2.8034890678376656,0.03102102060837981,7,KIF22
Q15025,NA,NA,NA,NA,20.763202639173716,21.095968704348586,20.760362607522797,20.830666841428258,18.487052403392422,17.587497203730308,17.83282908914842,18.171375900173956,20.763202639173716,21.095968704348586,20.760362607522797,20.830666841428258,1.0628692913689746e-5,4.973520140488473,2.8428615490070612,13.414341010254134,1.0628692913689746e-5,5,TNIP1
Q15056,21.64160903509927,21.314401798527996,21.83549378561635,21.465480713550754,24.640638592608706,23.777058620268548,24.14016386115185,23.09469691940261,21.64160903509927,21.314401798527996,21.83549378561635,21.465480713550754,24.640638592608706,23.777058620268548,24.14016386115185,23.09469691940261,4.852566243214579e-4,3.314028527270627,2.3488931651593354,6.8260958237260985,4.852566243214579e-4,1,EIF4H
Q15154,NA,NA,NA,NA,20.231282129388415,20.26819473508771,20.649042109844526,20.65953257628782,17.130718055519655,18.10591942966351,17.928659528416972,18.884090188838517,20.231282129388415,20.26819473508771,20.649042109844526,20.65953257628782,6.583629896896463e-4,3.1815345912607613,2.439666087042454,6.448967336590863,6.583629896896463e-4,29,PCM1
Q15276,NA,19.062552139376777,NA,NA,19.778089966670738,20.44111240728451,19.991615952994113,20.030931109081948,17.674111959992743,19.062552139376777,17.766810901014047,17.73358848758631,19.778089966670738,20.44111240728451,19.991615952994113,20.030931109081948,0.0014859984495338087,2.8279816437108827,2.001171487015359,5.520668977498954,0.0014859984495338087,7,RABEP1
Q15306,22.14472918301963,22.057715470878616,20.07965665196951,21.851366274896314,23.815482586513383,23.72431982738012,23.881010120999306,23.95038075506699,22.14472918301963,22.057715470878616,20.07965665196951,21.851366274896314,23.815482586513383,23.72431982738012,23.881010120999306,23.95038075506699,0.0033083041290428903,2.4803945730330743,2.3094314272989322,4.705195515586804,0.0033083041290428903,13,IRF4
Q15365,23.29949871075606,23.538839694370793,22.84628615579008,23.125403379978014,25.942303658777924,26.27243344500938,25.939369552579603,26.071488222377877,23.29949871075606,23.538839694370793,22.84628615579008,23.125403379978014,25.942303658777924,26.27243344500938,25.939369552579603,26.071488222377877,2.4424957468603673e-6,5.612166183849387,2.8538917344624615,17.23633772790951,2.4424957468603673e-6,9,PCBP1
Q15366,21.981059939489278,22.800768798452847,22.891320180778408,22.25643676421154,23.587378323679626,23.393359032227178,23.621650375307727,23.883529298105305,21.981059939489278,22.800768798452847,22.891320180778408,22.25643676421154,23.587378323679626,23.393359032227178,23.621650375307727,23.883529298105305,0.0031896819524557867,2.496252618879993,1.1390828365969412,4.740531857151627,0.0031896819524557867,7,PCBP2
Q15369,NA,NA,NA,21.091972495184187,23.23762661212537,22.64200584623109,22.66808685869188,22.203980009151575,18.0827772549705,18.07791957833782,18.451402681302795,21.091972495184187,23.23762661212537,22.64200584623109,22.66808685869188,22.203980009151575,0.0025365669362070018,2.595753672813646,3.76190682910115,4.966160914111078,0.0025365669362070018,3,ELOC
Q15388,NA,NA,NA,NA,NA,20.466924827927958,19.931337719649164,19.684710958446118,18.150531591660044,17.803599542967724,17.513713012759297,18.309397418153956,18.260793428441833,20.466924827927958,19.931337719649164,19.684710958446118,0.01724029680529202,1.7634552617252879,1.6416313422310118,3.2603938677616475,0.01724029680529202,3,TOMM20
Q15427,NA,NA,NA,NA,23.305495132008538,22.27659584918701,22.44839059276995,22.30902553002822,18.081162327985947,18.546256018567668,18.873757327976666,17.507043141029204,23.305495132008538,22.27659584918701,22.44839059276995,22.30902553002822,2.883618362828929e-5,4.5400622175603615,4.332822072108559,11.29330901771162,2.883618362828929e-5,1,SF3B4
Q15628,NA,NA,NA,NA,22.38984557001998,21.674781912138723,21.777961590176535,21.823259937105103,17.6559981090132,18.322443205619074,17.982116314631895,17.51832503959015,22.38984557001998,21.674781912138723,21.777961590176535,21.823259937105103,2.851199078296968e-6,5.54497245803695,4.046741585146506,16.78971300754025,2.851199078296968e-6,6,TRADD
Q15637,NA,19.87967597558858,NA,20.071692793233243,21.001064523736595,20.698630067004665,20.970917560274188,20.509782734796627,18.602345946439538,19.87967597558858,16.934000021243683,20.071692793233243,21.001064523736595,20.698630067004665,20.970917560274188,20.509782734796627,0.039388601076365506,1.4046294432985937,1.9231700373267593,2.62373615792064,0.039388601076365506,4,SF1
Q15654,18.907389488336207,NA,NA,NA,21.40207940450145,21.417716563738068,21.633915822351295,21.735002280788592,18.907389488336207,17.723054373849514,17.21025593877426,18.086962443777324,21.40207940450145,21.417716563738068,21.633915822351295,21.735002280788592,6.762470220900793e-5,4.16989463433298,3.5652629566605256,9.731631890166916,6.762470220900793e-5,26,TRIP6
Q15717,21.521715445905052,21.592451562328122,20.926220697998588,21.51103838616847,23.565813318613532,24.21630477522966,24.057467592230623,23.2634170738046,21.521715445905052,21.592451562328122,20.926220697998588,21.51103838616847,23.565813318613532,24.21630477522966,24.057467592230623,23.2634170738046,1.1366422685328483e-4,3.944376197799253,2.387894166869547,8.87826695921546,1.1366422685328483e-4,3,ELAVL1
Q15785,NA,NA,NA,NA,20.286246397828627,19.174384453351017,19.554086662764508,19.289807274077294,18.12237039802735,17.42374341431145,18.31760523539109,17.467098266434014,20.286246397828627,19.174384453351017,19.554086662764508,19.289807274077294,0.0020877420254518265,2.6803231665148193,1.7434268684643826,5.1634270927907995,0.0020877420254518265,7,TOMM34
Q16186,NA,NA,NA,NA,21.85919958824783,22.100338952824995,22.160356481997553,21.869553180122946,18.10893831302522,18.35009450004,17.51478798565681,18.036974609516903,21.85919958824783,22.100338952824995,22.160356481997553,21.869553180122946,8.10378783340261e-7,6.091311937833941,3.9946631987385963,20.771995446256675,8.10378783340261e-7,5,ADRM1
Q16204,NA,NA,NA,NA,21.624040404564948,21.542126905928015,21.729785020778863,21.687139853734408,17.755043623325943,17.24688568475265,18.065933005305308,18.884731538042494,21.624040404564948,21.542126905928015,21.729785020778863,21.687139853734408,4.191782936784056e-5,4.377601214525676,3.657624583394959,10.581810775813134,4.191782936784056e-5,3,CCDC6
Q16512,NA,NA,NA,NA,19.540680509693566,19.435894037091682,19.55065285686725,19.838459164932694,17.661473884714095,17.887884768365495,18.336945741227776,18.00706865221948,19.540680509693566,19.435894037091682,19.55065285686725,19.838459164932694,6.51128320245724e-5,4.186333414991045,1.6180783805145857,9.796600778939721,6.51128320245724e-5,14,PKN1
Q16629,20.510555572656752,20.35831637823075,20.140085829129717,19.764175078714587,22.753748043054152,22.39626297187061,22.412040514551652,21.75074623486694,20.510555572656752,20.35831637823075,20.140085829129717,19.764175078714587,22.753748043054152,22.39626297187061,22.412040514551652,21.75074623486694,1.9464526911261733e-4,3.710756147421048,2.13491622640289,8.064103690700776,1.9464526911261733e-4,4,SRSF7
Q16633,NA,NA,NA,NA,21.46503224604458,21.051920509689396,20.65953257628782,20.49930869951877,19.16130744535367,18.165044313861138,17.416075308049503,18.201626333751925,21.46503224604458,21.051920509689396,20.65953257628782,20.49930869951877,6.728682702008047e-4,3.1720699508199797,2.682935157631082,6.422669733203895,6.728682702008047e-4,4,POU2AF1
Q16698,22.095936521089627,22.34575823619133,22.27679460466673,21.88907462503459,23.27696494471544,23.155485319843166,22.935026889096584,22.73663397350478,22.095936521089627,22.34575823619133,22.27679460466673,21.88907462503459,23.27696494471544,23.155485319843166,22.935026889096584,22.73663397350478,0.001439421052701312,2.841812149692748,0.8741367850444242,5.554999679691433,0.001439421052701312,5,DECR1
Q32MZ4,18.556820352645136,17.31919580056379,18.88025911527507,19.02458780245772,23.708935678774587,23.621538594806303,23.354339788644648,23.08956621298405,18.556820352645136,17.31919580056379,18.88025911527507,19.02458780245772,23.708935678774587,23.621538594806303,23.354339788644648,23.08956621298405,1.9162662937492974e-5,4.717544139375494,4.998379301066965,12.120819544239417,1.9162662937492974e-5,11,LRRFIP1
Q3KRA6,NA,NA,NA,NA,22.55952553366374,21.03898862816054,21.846936492312725,NA,18.330312962479265,18.426444863407244,18.107597599781965,17.517067434925323,22.55952553366374,21.03898862816054,21.846936492312725,18.481373011320585,0.019490090980955978,1.7101861335640145,2.886350201215947,3.1630282613944565,0.019490090980955978,1,C2orf76
Q3YEC7,NA,NA,NA,NA,20.039524199411566,19.932145531955694,20.15326008283508,20.197725432970792,18.399581865276783,18.66984158455891,19.126227966161007,17.73947000099566,20.039524199411566,19.932145531955694,20.15326008283508,20.197725432970792,0.0016710550085712373,2.777009253562185,1.596883457545193,5.395449297003367,0.0016710550085712373,5,RABL6
Q4V328,NA,NA,NA,NA,21.681832044962196,21.945102292130596,21.81323318864452,21.66401144626176,18.228273833682803,18.591740211406016,17.930020862006383,18.253915498896145,21.681832044962196,21.945102292130596,21.81323318864452,21.66401144626176,3.9403143468954713e-7,6.404469130033204,3.5250571415019323,23.45493091291288,3.9403143468954713e-7,6,GRIPAP1
Q53ET0,18.694895151892133,NA,NA,NA,21.45176449499489,21.38068088887359,21.15863187516003,20.037782865415142,18.694895151892133,18.09711507466503,17.920901832829674,18.073924930823686,21.45176449499489,21.38068088887359,21.15863187516003,20.037782865415142,2.7380709350762286e-4,3.562555304809362,2.8105057835582805,7.581482830726459,2.7380709350762286e-4,4,CRTC2
Q53T59,NA,NA,NA,NA,20.902937379906835,19.651146314470438,20.352509025461256,19.504632805406327,16.85750701349729,17.587228733908695,17.97873246796719,16.718786452824453,20.902937379906835,19.651146314470438,20.352509025461256,19.504632805406327,6.975643210347652e-4,3.156415740767559,2.8172427142618055,6.379357939618913,6.975643210347652e-4,2,HS1BP3
Q5BKZ1,NA,NA,NA,NA,20.848350918067933,20.828808994898974,21.116800823554335,20.749355527623354,19.105554024201965,17.236844345413395,17.402520957299753,18.725108986740423,20.848350918067933,20.828808994898974,21.116800823554335,20.749355527623354,0.0011243155326607097,2.9491117894229237,2.768321987622265,5.8266285649960095,0.0011243155326607097,6,ZNF326
Q5JTD0,NA,NA,NA,NA,19.828654066307664,20.05364487301991,19.819343365736103,19.809987881847814,16.882714837126368,18.3621090765597,17.815054369708047,18.219073082739946,19.828654066307664,20.05364487301991,19.819343365736103,19.809987881847814,8.960893885831309e-4,3.0476486655253088,2.0581697051943557,6.084615235528658,8.960893885831309e-4,6,TJAP1
Q5M775,NA,NA,NA,NA,20.638739931745558,19.660681884391025,19.927754818046587,19.539185322082542,18.432341408797146,17.50469572767275,17.63229253141538,16.47506557493586,20.638739931745558,19.660681884391025,19.927754818046587,19.539185322082542,0.00209759511566517,2.678278336925031,2.430491678361143,5.158595860330136,0.00209759511566517,12,SPECC1
Q5SW79,NA,NA,NA,NA,19.78945404492836,19.90826946663339,19.74257917925713,20.244698304162025,17.503388337450993,18.180843154875173,18.24391916743646,19.012668935537455,19.78945404492836,19.90826946663339,19.74257917925713,20.244698304162025,0.002160680640808867,2.6654094192268554,1.686045349920203,5.128261766028825,0.002160680640808867,7,CEP170
Q5T6F2,NA,NA,NA,18.714916257852497,21.237305672835916,22.401089919550582,22.327207234805027,22.46545580234627,18.021454544284975,18.223003690267127,18.02658192402558,18.714916257852497,21.237305672835916,22.401089919550582,22.327207234805027,22.46545580234627,2.5202128112093613e-5,4.598562785078919,3.8612755532769043,11.560101483187347,2.5202128112093613e-5,10,UBAP2
Q5TBK1,NA,NA,NA,NA,18.895575282380683,19.163615282674282,19.10855508431993,19.183136189932423,18.367083329363595,18.223294591276805,18.05418142548562,17.576926061770028,18.895575282380683,19.163615282674282,19.10855508431993,19.183136189932423,0.0013693901049112477,2.863472814629916,1.03234910785282,5.609075057443147,0.0013693901049112477,1,N4BP2L1
Q5U5X0,NA,19.50618359029271,NA,NA,24.42265202304243,25.108768820936135,23.516651289622992,24.26248544743879,17.968531891875163,19.50618359029271,18.38350204864029,18.33048506974287,24.42265202304243,25.108768820936135,23.516651289622992,24.26248544743879,1.6823668361534437e-5,4.774079301316455,5.780463745122326,12.396025922039806,1.6823668361534437e-5,1,LYRM7
Q6JBY9,19.273417723574003,18.158373006228732,NA,18.990203704259276,22.563604073307594,22.769552165756842,22.35062198644075,21.922015221211964,19.273417723574003,18.158373006228732,17.23988024918847,18.990203704259276,22.563604073307594,22.769552165756842,22.35062198644075,21.922015221211964,1.9041467128216622e-4,3.720299592656294,3.985979690866664,8.096054676149093,1.9041467128216622e-4,5,RCSD1
Q6NYC8,19.262769298884976,19.059597958064813,NA,18.934566258492133,22.95723526971265,23.221771774450243,23.009102129228314,22.993759374167542,19.262769298884976,19.059597958064813,17.636599303623267,18.934566258492133,22.95723526971265,23.221771774450243,23.009102129228314,22.993759374167542,2.499058001287514e-5,4.602223664102925,4.322083932123391,11.576989041550316,2.499058001287514e-5,5,PPP1R18
Q6P1N0,NA,NA,NA,NA,19.651268965056644,19.412784832569134,19.783982970635932,20.221285017810473,17.548985693312883,18.095251324043897,18.023863152941548,17.149014963925392,19.651268965056644,19.412784832569134,19.783982970635932,20.221285017810473,3.130119505283749e-4,3.504439081145398,2.063051662962117,7.3989649080242135,3.130119505283749e-4,7,CC2D1A
Q6P2E9,NA,NA,NA,NA,NA,22.10251912264254,22.506469334337623,22.52238613263712,18.398363479998828,17.022894117412143,17.35908194459596,18.49297520640447,18.175100309027673,22.10251912264254,22.506469334337623,22.52238613263712,0.020097755350582995,1.6968524447333315,3.508290037558389,3.1388299285901766,0.020097755350582995,25,EDC4
Q6PKG0,20.398534953597252,21.083881808863506,18.696797771443254,21.233624357422794,22.942330508524183,22.883566586200338,23.304102837902324,23.518333312679317,20.398534953597252,21.083881808863506,18.696797771443254,21.233624357422794,22.942330508524183,22.883566586200338,23.304102837902324,23.518333312679317,0.0034055369170589316,2.467814407471203,2.8088735884948406,4.677282380270278,0.0034055369170589316,7,LARP1
Q6PL24,NA,NA,NA,NA,21.0504598215026,20.98544450532705,20.891931998951687,20.824620072061023,17.71561922653495,17.879521234987966,17.16957819687554,17.25593608540817,21.0504598215026,20.98544450532705,20.891931998951687,20.824620072061023,1.3461054984860372e-6,5.870920901765191,3.4329504135089337,19.066000928286115,1.3461054984860372e-6,4,TMED8
Q6UWE0,NA,NA,NA,NA,20.248756846920674,19.868114172889364,20.107380563045904,19.700697087064288,18.16605469937033,17.90064881237274,17.69008374804743,17.315000309307404,20.248756846920674,19.868114172889364,20.107380563045904,19.700697087064288,5.206743987331275e-5,4.283433775814365,2.21329027520558,10.188381220896932,5.206743987331275e-5,18,LRSAM1
Q6UXN9,NA,NA,NA,20.32520442494853,20.732478820382525,20.299386912930366,20.635289459025167,20.68585749605386,17.43457098239867,19.017238841993148,17.82390322934578,20.32520442494853,20.732478820382525,20.299386912930366,20.635289459025167,20.68585749605386,0.025970988090782066,1.5855115269124385,1.9380238024264465,2.939307899909737,0.025970988090782066,7,WDR82
Q6Y7W6,NA,NA,NA,NA,21.362228519629316,21.4269055717036,21.093843067783702,21.37665958416822,18.37975839784888,18.38531505067916,18.374324006953845,18.137718341394145,21.362228519629316,21.4269055717036,21.093843067783702,21.37665958416822,7.367891162773669e-8,7.132656798087528,2.9956302366021994,31.08017664634517,7.367891162773669e-8,6,GIGYF2
